TIME;POSITION;WEIGHT;SPEED
TIME;POSITION;WEIGHT;SPEED
25.653931856155396;0.013430989347398281;-0.003245563432574272;0.0
25.685790300369263;0.013430989347398281;0.026109682023525236;0.0
25.718347787857056;0.013430989347398281;-0.04198149964213371;0.0
25.752328157424927;0.013430989347398281;0.17216329872608185;0.0
25.781283378601074;0.013430989347398281;-0.041311115026474;0.0
25.80925488471985;0.013430989347398281;-0.04011007212102413;0.0
25.839895248413086;0.013430989347398281;-0.04075996801257133;0.0
25.86871027946472;0.013430989347398281;0.029616174101829526;0.0
25.898360013961792;0.013430989347398281;0.12434293180704116;0.0
25.926652193069458;0.013430989347398281;-0.03939841501414776;0.0
25.972115993499756;0.013430989347398281;-0.07817097008228302;0.0
26.002599716186523;0.013430989347398281;0.016084054112434385;0.0
26.025603771209717;0.013430989347398281;-0.04078678339719772;0.0
26.05150008201599;0.013430989347398281;0.008238418400287629;0.0
26.108612060546875;0.013430989347398281;0.35035118758678435;0.002771993782231249
26.127967834472656;0.013430989347398281;-0.1151830404996872;0.002771993782231249
26.151180028915405;0.013430989347398281;0.20574490427970885;0.002771993782231249
26.17521071434021;0.013841145671904087;0.6304333806037903;0.0009239980155297171
26.199448108673096;0.014082031324505806;0.5053546249866485;0.0
26.223055362701416;0.014082031324505806;0.25196674168109895;-0.001847995766701532
26.250640153884888;0.01406249962747097;-0.3935021907091141;-0.0018479958988804831
26.27342653274536;0.013847656548023224;-0.504411506652832;-0.0009239980155297171
26.297765254974365;0.013476562686264515;-0.6986313343048095;0.0
26.32325506210327;0.013333333656191826;-0.20290325134992598;0.0
26.348471641540527;0.013430989347398281;-0.07095859050750732;0.002771993782231249
26.371788024902344;0.013430989347398281;0.08684355765581131;0.002771993782231249
26.396629571914673;0.013821614906191826;0.6973702132701873;0.0009239980155297171
26.419729948043823;0.013938802294433117;0.7929000914096832;0.0009239980155297171
26.442529678344727;0.01416015625;0.3978843569755554;0.0
26.467578411102295;0.014088541269302368;0.5430905163288117;0.0
26.486827611923218;0.01380208320915699;0.5788723111152648;0.0018479958988804831
26.507286310195923;0.013430989347398281;0.1543785363435745;0.002771993782231249
26.52659845352173;0.013430989347398281;0.060111710429191584;0.0
26.546611785888672;0.013430989347398281;-0.012760931253433227;0.0
26.56699562072754;0.013385416939854622;-0.3828187376260757;0.0
26.58644986152649;0.013847656548023224;-0.46812846064567565;-0.0018479958988804831
26.605549573898315;0.01406249962747097;0.2880243748426437;-0.002771993782231249
26.626508474349976;0.014134114608168602;0.3545361042022705;0.0
26.648022651672363;0.014082031324505806;0.632699579000473;0.0
26.66728901863098;0.013430989347398281;0.2707404613494873;0.002771993782231249
26.68875741958618;0.013430989347398281;0.06623097583651542;0.002771993782231249
26.707896947860718;0.013430989347398281;0.06591353639960289;0.0
26.72695016860962;0.013385416939854622;-0.3264101386070251;0.0
26.746811389923096;0.013554687611758709;-0.5649901628494263;-0.0009239980155297171
26.76743721961975;0.01406249962747097;-0.0380993440747261;-0.002771993782231249
26.78859853744507;0.014140624552965164;0.3007647067308426;-0.002771993782231249
26.80919647216797;0.014153645373880863;0.5787817060947418;0.0
26.828779458999634;0.013430989347398281;0.0015265356749296188;0.002771993782231249
26.849056482315063;0.013430989347398281;0.03283018134534359;0.0
26.868481874465942;0.013430989347398281;0.0329061783850193;0.0
26.88944697380066;0.013417968526482582;-0.3223798781633377;0.0
26.915831327438354;0.013430989347398281;-0.11545929461717605;0.0
26.940214157104492;0.013430989347398281;0.11545358151197432;0.0
26.96375584602356;0.013430989347398281;-0.01630502790212631;0.0
26.98774814605713;0.013430989347398281;0.030467450246214865;0.0
27.00480008125305;0.013424479402601719;-0.44647699892520903;-0.0009239980155297171
27.023747444152832;0.01406249962747097;0.2786936670541763;-0.002771993782231249
27.0410315990448;0.013535155914723873;0.6172060132026672;0.0009239980155297171
27.058627367019653;0.013430989347398281;0.13559896945953367;0.0
27.06533122062683;0.013430989347398281;0.47204523682594296;0.002771993782231249
27.092220544815063;0.014147135429084301;0.40429236888885495;-0.002771993782231249
27.153939485549927;0.013430989347398281;0.015261943638324737;0.0
27.17863368988037;0.013430989347398281;-0.009864412061870097;0.0
27.200933694839478;0.013430989347398281;-0.05637975856661796;0.0
27.226935386657715;0.013430989347398281;0.21972617357969282;0.0
27.25028657913208;0.013430989347398281;-0.05452940315008163;0.0
27.272342205047607;0.013346354477107525;-0.09121932685375213;0.0
27.29562258720398;0.013391926884651184;-0.24238524734973907;0.0
27.31860613822937;0.013398437760770321;-0.3619365334510803;0.0
27.34008502960205;0.013691406697034836;-0.49335334897041316;0.0
27.366010189056396;0.013398437760770321;-0.2792374581098556;0.0
27.38851308822632;0.013691406697034836;-0.31329848170280455;-0.0009239980155297171
27.412591695785522;0.013385416939854622;-0.336654594540596;0.0
27.43384861946106;0.01406249962747097;0.18031225204467774;-0.002771993782231249
27.45356011390686;0.013821614906191826;0.6241758942604064;0.0018479958988804831
27.47170329093933;0.013430989347398281;0.18079836219549178;0.0
27.49050235748291;0.013430989347398281;-0.012692072242498397;0.0
27.512305736541748;0.013372396118938923;-0.3239169716835022;0.0
27.536040544509888;0.013359375298023224;-0.3373193800449371;0.0
27.55906081199646;0.013671875;-0.46733667254447936;-0.0009239980155297171
27.58248543739319;0.01406249962747097;0.041421031951904295;-0.0018479958988804831
27.60763430595398;0.01406249962747097;-0.3142418146133423;-0.0018479958988804831
27.631349563598633;0.014134114608168602;0.26995323300361634;-0.002771993782231249
27.654470920562744;0.014095052145421505;0.4758067667484283;0.0
27.679595947265625;0.01407552044838667;0.7010476291179657;0.0
27.70411491394043;0.014016927219927311;0.7248114109039306;0.0009239980155297171
27.72723913192749;0.013430989347398281;0.6697546184062958;0.0018479958988804831
27.751448154449463;0.013430989347398281;0.10665681436657905;0.002771993782231249
27.774076461791992;0.013430989347398281;0.18577808439731597;0.0
27.79783058166504;0.013430989347398281;0.10532087311148643;0.0
27.822964429855347;0.013430989347398281;0.17714481800794601;0.0
27.846401929855347;0.013430989347398281;0.10419400334358214;0.0
27.870033502578735;0.013430989347398281;0.042336972802877425;0.0
27.89504313468933;0.013333333656191826;-0.08261630237102509;0.0
27.920594215393066;0.013404947705566883;-0.16434036791324616;0.0
27.94587516784668;0.013378906063735485;-0.3307242304086685;0.0
27.969442129135132;0.014134114608168602;0.6409262895584106;-0.002771993782231249
27.99327826499939;0.014082031324505806;0.44212310314178466;0.0
28.014618635177612;0.013873698189854622;0.6395715057849883;0.0009239980155297171
28.034178256988525;0.013430989347398281;0.1953815460205078;0.0
28.05332374572754;0.013352864421904087;-0.09192502945661545;0.0
28.072341203689575;0.013847656548023224;-0.291106903553009;-0.0018479958988804831
28.091383695602417;0.014153645373880863;0.4284893542528152;-0.000923997883350766
28.115079641342163;0.013958333060145378;0.7856979846954345;0.0009239980155297171
28.136292219161987;0.013430989347398281;-0.25399811267852784;0.0
28.194193363189697;0.014069010503590107;0.5947703003883361;0.0
